Dimension,Spin_Configuration,Spin_Parameter_a,EFT_Coupling_Lambda,Mass_M,Weyl_Boost_Weight_2,KY_Residual_Norm,Love_Number_k2,RG_Scale_r,Model_Variant
8,Generic-Multi-Spin,0.47557213501728512,0.25254376340010481,1,0.051555139270647157,0.037782595860046474,0.13607560130581506,11.307293543498963,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.058636570954410362,0.069277011037334801,1,2.910044536978901e-09,1.7227267237935059e-09,0.0019970620109039674,11.918901242222637,rigidification_benchmark
7,Single-Spin,1.4656673457051284,0.16215598626489472,1,0.31027677683250204,0.25029866055532268,0.88909462914037851,9.4678931353613738,rigidification_benchmark
6,Generic-Multi-Spin,1.3544374026592578,0.098489855355867184,1,0.10635063260289901,0.082911851037285891,0.2783018410060622,10.223810314014553,rigidification_benchmark
6,Single-Spin,0.13507315679952411,0.26869594067518227,1,0.0031864668689606996,0.0027464975787431923,0.0087729439210089757,11.566432177368551,rigidification_benchmark
8,Generic-Multi-Spin,0.44614804329968527,0.011522265528767369,1,0.0025197553106349581,0.0019792688564220259,0.006626433874485067,9.666039428580552,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.1015941520316619,0.21631228321325408,1,2.9822571932722182e-08,1.7337598352253799e-08,0.012240036213936675,12.59342444613576,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.79841736869105784,0.0425405328035336,1,7.5654109786768099e-10,6.3844481617752289e-10,0.0023444003198115817,10.534566961042582,rigidification_benchmark
9,Generic-Multi-Spin,0.70537506047606091,0.17467454323431197,1,0.087955489129277281,0.072804213014932354,0.2441346760224094,10.828628849890084,rigidification_benchmark
5,Generic-Multi-Spin,0.20679957708640398,0.14247251769034192,1,9.8108330900496785e-05,7.4038950925041209e-05,0.00026697002823303212,11.497885640244931,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.2387726599871414,0.2353351113809487,1,3.7618817623332835e-08,2.0252496842326353e-08,0.01746843118212206,11.189212378300727,rigidification_benchmark
8,Single-Spin,1.3064851426629323,0.13170576482130028,1,0.25903859813882829,0.19117438177653154,0.69373641456823543,11.85211308337748,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.27458143767233195,0.22632652277920862,1,1.9469973389425214e-08,1.7848201312594846e-08,0.008719305941568738,8.6109088459052145,rigidification_benchmark
8,Single-Spin,0.69115080080747227,0.053599877938002354,1,0.031414949540078729,0.024488271070459183,0.085914460212467403,12.431460960675031,rigidification_benchmark
7,Single-Spin,0.78407795599636532,0.18397643935483229,1,0.11561346851264248,0.084178638848055112,0.32421896158199398,10.705490296334029,rigidification_benchmark
7,Single-Spin,1.0404732860550898,0.00016961287551838904,1,0.00016853457562109695,0.00014101555065303652,0.00045422776609134555,10.214807656221092,rigidification_benchmark
8,Single-Spin,0.38495779941297603,0.20788966592105665,1,0.04093176796588157,0.02975715612093429,0.10780682661152777,12.925581388082355,rigidification_benchmark
5,Single-Spin,0.15588903316733149,0.1101351717998786,1,2.8106237065380901e-05,2.4351428058432566e-05,7.847744807930783e-05,8.7730659428052604,rigidification_benchmark
5,Single-Spin,1.3753684320531692,0.27741193701149525,1,0.17652390016091271,0.14366260631748354,0.48155565355200897,10.336571604944766,rigidification_benchmark
6,Single-Spin,1.4513286482466226,0.059682522651387383,1,0.10373902973826889,0.076085352773063789,0.27849621928564955,11.771629229933023,rigidification_benchmark
8,Generic-Multi-Spin,0.044411596049634738,0.15431894689289574,1,0.00040952046690353761,0.00030525712710406563,0.0011493142505074072,10.891509837377816,rigidification_benchmark
5,Single-Spin,0.54335328036702613,0.1303087090615295,1,0.0033236760862536251,0.0028821569395690938,0.009246864817460277,10.150967719499022,rigidification_benchmark
6,Single-Spin,1.0113395578782736,0.26067346656286622,1,0.19272540644392461,0.1537731467693727,0.51160599954333141,9.4360802311450236,rigidification_benchmark
7,Single-Spin,0.89567411952720954,0.078122949070804762,1,0.070859541409949489,0.06137906149980623,0.18306742321493291,9.2859301740303639,rigidification_benchmark
9,Generic-Multi-Spin,0.61508044103511517,0.28583119820084979,1,0.12149514591814187,0.084870555983704632,0.32316731152097433,12.554369060974569,rigidification_benchmark
7,Single-Spin,0.30363935360721966,0.036867353032871156,1,0.0031048396266163099,0.0030345121557971044,0.009004181034026797,10.494170728232712,rigidification_benchmark
6,Single-Spin,1.1481511692270712,0.20415978452808783,1,0.18739725903522297,0.12981929118859101,0.5123168670000251,11.715343214385211,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.1520817538834633,0.092920392071136282,1,3.288804592648074e-09,3.0162706578962833e-09,0.014239744876980785,10.833897434920072,rigidification_benchmark
7,Single-Spin,0.30904832308042796,0.29769438584534635,1,0.023020612280944239,0.01813955189507992,0.060744658909033557,9.6255431790836159,rigidification_benchmark
5,Single-Spin,0.65384516532437875,0.021776924377768302,1,0.0013003267546087547,0.0011872170826472148,0.0036448683519163219,11.636589119676501,rigidification_benchmark
7,Single-Spin,0.93582712563707771,0.19200361122881995,1,0.12773584784495279,0.089209351275920279,0.34773705983344844,10.153623018041253,rigidification_benchmark
7,Single-Spin,1.0075591784089302,0.073889443542717023,1,0.077659542137244839,0.060344260351735159,0.21840401044330426,10.753860915638507,rigidification_benchmark
9,Generic-Multi-Spin,0.53816316757925131,0.16677263876506035,1,0.07093785091083904,0.049251198948063832,0.18659685169130746,12.833273923676462,rigidification_benchmark
8,Single-Spin,0.0058886160037880768,0.11580880251542852,1,3.630588293515596e-06,2.6390042418275343e-06,9.7298651627348132e-06,10.022954665031284,rigidification_benchmark
5,Generic-Multi-Spin,1.4113029597658198,0.24792678903593032,1,0.16921248403220945,0.14997918510717351,0.44549628884306802,10.440257522277534,rigidification_benchmark
8,Generic-Multi-Spin,1.3936015891528419,0.016133777145457457,1,0.039138991821292456,0.03077641460139538,0.10563349473256463,12.553524382784962,rigidification_benchmark
6,Single-Spin,0.17555624161579275,0.22092873007808067,1,0.0055795164592733135,0.0045260447681411322,0.014682768761782074,10.106253250781446,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.41523053004199456,0.093878021875168208,1,5.6279607226110026e-09,2.9503773259732432e-09,0.0082276195368157345,12.506198752392084,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,1.0722701822046741,0.26407988719969988,1,3.3813294755234217e-08,2.560682585780122e-08,0.0077356866860151556,9.3343174435198311,rigidification_benchmark
7,Single-Spin,0.76608368219536171,0.1470885622251574,1,0.11053986344299838,0.086968365029571656,0.30310714719332599,9.824872214905918,rigidification_benchmark
8,Generic-Multi-Spin,0.67160804904332849,0.23994693592098076,1,0.10074405470660054,0.080519036344140774,0.27402443508939806,11.561952099110931,rigidification_benchmark
9,Generic-Multi-Spin,0.24445605128561429,0.037924094879373912,1,0.0026578518857609396,0.0022256037092037977,0.0072815133978871589,11.293956993799657,rigidification_benchmark
5,Single-Spin,1.2749042422540338,0.1700630405582888,1,0.086681983078127675,0.061642974849314081,0.23014347726294815,11.368925058282912,rigidification_benchmark
9,Generic-Multi-Spin,1.2423692209625392,0.048837350634051493,1,0.079141907855834873,0.065522503086870285,0.21849143356503012,10.320557278767229,rigidification_benchmark
8,Single-Spin,0.21180730744038989,0.17921813204566484,1,0.0099364439048882421,0.0077580050697856617,0.026560193563634062,11.966414005402475,rigidification_benchmark
6,Single-Spin,0.74444805994358754,0.13646868551459537,1,0.0451516737158007,0.040017981797040601,0.12347595926021808,10.346295838523655,rigidification_benchmark
8,Single-Spin,0.83899164053338393,0.23108450822436719,1,0.17191301903524164,0.1254664218569671,0.49248742834764064,12.316759469360113,rigidification_benchmark
9,Generic-Multi-Spin,1.0982135867969496,0.10537717741405313,1,0.16896716753655211,0.14182474898889122,0.43859848710443738,13.475758200697602,rigidification_benchmark
8,Single-Spin,0.44128765718800017,0.27264900737753323,1,0.044495507830713328,0.040588786900150504,0.11859798785627404,10.533845968451351,rigidification_benchmark
9,Generic-Multi-Spin,0.096124614016314974,0.0049279291253527631,1,6.0830235825592268e-05,4.5610103449185354e-05,0.00016623522233140387,12.035086325090379,rigidification_benchmark
7,Single-Spin,1.3141020141156008,0.21265220216567443,1,0.41433187344938416,0.31725043004920539,1.1492115041800295,9.8052826920524243,rigidification_benchmark
9,Generic-Multi-Spin,1.484211633340029,0.12554979378701189,1,0.35235083148991614,0.27705813992166162,0.97432602464768514,11.251054561883212,rigidification_benchmark
8,Generic-Multi-Spin,0.078727911667860112,0.25591033129356522,1,0.0015969283879729672,0.0013764258800590666,0.004353195589352165,12.785826495755463,rigidification_benchmark
9,Generic-Multi-Spin,0.50551370849783994,0.064441044536560785,1,0.017920531102548754,0.014778518213329256,0.04971204749581349,10.876775806490333,rigidification_benchmark
9,Generic-Multi-Spin,0.97502487235362267,0.15908240402620566,1,0.17654161957177017,0.15333201985678738,0.45475291821408254,11.836156313493849,rigidification_benchmark
6,Single-Spin,0.85632683536364973,0.032103886958894323,1,0.01784633342171214,0.013847502869897782,0.047176137003060517,11.304649164713918,rigidification_benchmark
9,Generic-Multi-Spin,0.57441425296108795,0.19940125370224754,1,0.10078830699235758,0.075513854839276404,0.28376482281724746,10.055071725230665,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.33510616546262056,0.082886093280772691,1,2.4782155604778815e-09,2.392201849228907e-09,0.0073804287626585644,11.163968318607658,rigidification_benchmark
7,Single-Spin,1.1780244432395519,0.29059012241603432,1,0.44375128837392708,0.33776801281457269,1.2589435156787119,10.626497809402645,rigidification_benchmark
7,Single-Spin,1.1830464405997443,0.082400140094413432,1,0.10050865654150312,0.082974651801853538,0.26359727907790509,11.349492664076388,rigidification_benchmark
6,Single-Spin,0.3385110138040483,0.28953854911319538,1,0.027416920896040198,0.023020377679607178,0.074987089584307012,9.1133892836980515,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.57965873347769303,0.032300573807918467,1,6.5077045744268945e-10,3.5466719475323314e-10,0.0013444095580141117,12.378845326509326,rigidification_benchmark
7,Single-Spin,0.86023024802966508,0.20015841084360891,1,0.15949614215599847,0.10500924858662107,0.44979862708972901,10.757978883199394,rigidification_benchmark
8,Single-Spin,0.97590071259127742,0.063390901740428066,1,0.062572886003818967,0.053327703732497796,0.16950313067271247,10.60804827734828,rigidification_benchmark
6,Single-Spin,0.50793803508030899,0.15859273152241019,1,0.041254517895886023,0.034728317960813299,0.11609007394233656,12.082467814255505,rigidification_benchmark
5,Generic-Multi-Spin,0.079278274738176724,0.1263083814350795,1,2.3122133933944449e-06,1.8914120788994437e-06,6.1728297218617876e-06,8.7163113751448691,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.4862175020508523,0.25610329882515315,1,3.9792881310435149e-08,2.3421579017728692e-08,0.03580344966507451,12.193466154113413,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.3164926575438893,0.0057079766091806816,1,1.3959397437327539e-11,1.1509752895492357e-11,0.0031706268479905395,11.830199397914111,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.097036864246113227,0.21282599867223204,1,2.8698603068296072e-08,1.5507123882616759e-08,0.011415691445326491,11.283012893702836,rigidification_benchmark
7,Single-Spin,0.44326136262154026,0.10430271376874764,1,0.015070560485874305,0.012099892255324748,0.042509598496731839,11.109543089848012,rigidification_benchmark
6,Generic-Multi-Spin,1.0987990187915591,0.27218594453364053,1,0.24670342096633169,0.22024613376237043,0.6546650856017493,9.3775918537750833,rigidification_benchmark
9,Generic-Multi-Spin,0.84241014541575687,0.13663876270371678,1,0.13344148423782276,0.097211688922972231,0.34747254566897268,10.236729790642858,rigidification_benchmark
7,Single-Spin,0.7494593958143676,0.23186598621490134,1,0.10408496961082807,0.090425097379616556,0.27035402960697569,11.603482451383025,rigidification_benchmark
5,Generic-Multi-Spin,0.21572285677045305,0.048370568472722551,1,4.565926806542718e-05,3.6848081024320639e-05,0.0001245658143926564,9.6449755732901394,rigidification_benchmark
7,Single-Spin,1.2476043810575828,0.17814509890706559,1,0.27990170120067448,0.23787929545332323,0.74715362162373844,12.114465145021677,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.2743939100590571,0.038336520021032543,1,9.6002976939636583e-10,5.2237604661599397e-10,0.0036162894626312367,10.695932602696121,rigidification_benchmark
7,Single-Spin,0.24239866321819745,0.17104051361374464,1,0.0087552315614180861,0.0074030105874640763,0.02424872755540124,11.144533421006054,rigidification_benchmark
5,Generic-Multi-Spin,0.67069222263259531,0.14696597562351638,1,0.0080458460176949329,0.006659439078174078,0.021555270778746839,9.1881758901290596,rigidification_benchmark
6,Single-Spin,0.76371091967174787,0.23926330682432001,1,0.1049970090402919,0.082193783442708335,0.27765941184582926,12.121544895507395,rigidification_benchmark
6,Generic-Multi-Spin,1.0668826768018036,0.094854636626600292,1,0.081693095188225484,0.068913313745891214,0.21592080880317635,11.412426209822296,rigidification_benchmark
5,Single-Spin,0.41145874318551462,0.26449545945611225,1,0.0023135568798586491,0.0021142995602307594,0.0061521425987688698,9.9005058058537543,rigidification_benchmark
7,Single-Spin,0.17067722443960423,0.015449289744772948,1,0.00045193462691933716,0.00038547360660744879,0.0012460399848202475,11.525767432618887,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.3900650702996171,0.22080929059119336,1,2.0620219978554591e-08,1.673685935803874e-08,0.02037638136476437,8.9611135207116597,rigidification_benchmark
9,Generic-Multi-Spin,1.4075189915430304,0.11510228307630123,1,0.26903859130032176,0.21372400504182912,0.75796370423981596,11.515341755189002,rigidification_benchmark
7,Single-Spin,0.0005103863202175126,0.24782709277675583,1,5.5025895442775643e-08,4.7228283833242111e-08,1.5266118139246569e-07,12.07502736626193,rigidification_benchmark
8,Generic-Multi-Spin,0.53461312629186641,0.074889806940639403,1,0.022349723454118273,0.019989284062265217,0.06114207715237778,9.6075760721229013,rigidification_benchmark
6,Single-Spin,1.0026909568289388,0.16716217356425245,1,0.10294928526320024,0.084619132827916901,0.29177971624365506,11.302028201334178,rigidification_benchmark
9,Generic-Multi-Spin,0.93380194554920581,0.021680375233347531,1,0.023945901773920347,0.020294224174297701,0.062895237720587499,11.833655304461718,rigidification_benchmark
6,Single-Spin,0.65329980890737094,0.1912962334856689,1,0.050023285314117899,0.038499767654496468,0.14011866768333242,9.5294001077301793,rigidification_benchmark
9,Generic-Multi-Spin,0.30670910960420966,0.093313073985082109,1,0.010195427899765137,0.0079992703846047328,0.027099343855184095,13.246979212109,rigidification_benchmark
6,Single-Spin,1.1511293833738017,0.29869389093924498,1,0.31192454750315857,0.26221520325582354,0.88251118237489956,9.8899921763688319,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,1.1431584294971526,0.037058603956411598,1,4.6289521361950903e-10,4.9308544782052891e-10,0.041127715135380487,8.5723182121291757,rigidification_benchmark
9,Generic-Multi-Spin,0.30021655730772484,0.20492123318956793,1,0.031227477860469956,0.024825208608429607,0.087810983404834356,12.364779702108354,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.6098524333019415,0.077641859607246705,1,3.6016574247258998e-09,2.1373777626124707e-09,0.0089833810365710955,11.748061974253506,rigidification_benchmark
7,Generic-Multi-Spin,0.8917428350010328,0.28477590558057464,1,0.18961791743264975,0.14588306095947162,0.48832265624668286,11.815133732371033,rigidification_benchmark
